---,RecipeName,ShortDesc,LongDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled
51624,"NSLOCTEXT("""", ""52DD10E04495BC0B4009EEB8E02A8DE8"", ""Stygian Shield"")","NSLOCTEXT("""", ""47CE2528420A878E2E2758B4DC054A37"", ""An ornate Stygian heater shield"")","NSLOCTEXT("""", ""75791DD74E0EC67B0E39B288951FF4CB"", ""<span style=\""italic\"">The Stygians had discarded their bows; helmeted heads bent to the blast, dark eyes glaring over the rims of their shields, they came on in an inexorable surge, striding over their fallen comrades.\'</> - Black Colossus\nUsable by both infantry and cavalry, the heater shield is known for its unique shape and large area of protection.\n\nThis ornamental shield, usually used by Stygian soldiers in ceremonial parade, is strong enough to offer formidable protection against attacks. The ridges and ornamentations provide an advantage in battle, catching the blades of the enemy as they slide along the rim while allowing full visibility of the enemy.\n\nCeremonial versions of this shield are usually wrought in brass and gold, but the more practical versions use tinted iron and steel."")","Weapon","120.000000","2","141","89201","0","/Game/UI/Textures/Icons/icon_stygian_bronze_shield.icon_stygian_bronze_shield","None","False","10011","16","11501","16","0","0","0","0","51624","1","0","0","0","False","True"
51625,"NSLOCTEXT("""", ""8AFB919D4825923E0F27599FF6D8FCDE"", ""Setite Shield"")","NSLOCTEXT("""", ""CE6BA69E4226AAE4DD441994BC5A8236"", ""A ceremonial shield dedicated to Set"")","NSLOCTEXT("""", ""233D61A949288853637F84BC7706439A"", ""<span style=\""italic\"">These walls were hung with black velvet tapestries, and between the tapestries hung shields and crossed weapons of fantastic make.</> - The God in the Bowl\n\nUsable by both infantry and cavalry, the heater shield is known for its unique shape and large area of protection.\n\nAmong the rituals of the cult of Set, is the ability to render special properties into base metals. In particular, gold is much favored by the priests of Set to be used in the creation of these divine shields, which they claim will offer the blessings of Set.\n\nSome have pointed out that the process which hardens the gold darkens it almost to the color of bronze, and that the specialized priests who perform the process often move on quickly to new cities and villages. But not too loudly. That would be blasphemous."")","Weapon","120.000000","3","150","89953","0","/Game/UI/Textures/Icons/icon_stygian_bronze_shield.icon_stygian_bronze_shield","None","False","10011","16","11501","16","15001","8","0","0","51625","1","55100","3","0","False","True"
51626,"NSLOCTEXT("""", ""2C7A24584568E3822DC339A23522C0E1"", ""Exceptional Steel Heater Shield"")","NSLOCTEXT("""", ""8ABD084740973D143C45A6A54EB15331"", ""A heater shield of beaten steel"")","NSLOCTEXT("""", ""1B07B94A473EDF6CEA27CF8B8479A1A9"", ""<span style=\""italic\""> The Stygians had discarded their bows; helmeted heads bent to the blast, dark eyes glaring over the rims of their shields, they came on in an inexorable surge, striding over their fallen comrades.</>\nBlack Collossus\n\nUsable by both infantry and cavalry, the heater shield is known for its unique shape and large area of protection.\nAs a defensive material, there is very little than can match the quality of steel. The additional weight is worth the extra protection."")","Weapon","120.000000","3","3855","89201","0","/Game/UI/Textures/Icons/icon_heater_shield.icon_heater_shield","None","False","10011","16","11502","16","0","0","0","0","51626","1","0","0","51621","False","True"
51627,"NSLOCTEXT("""", ""471BB6F74DA1370CBC960C8F7E3DAF65"", ""Flawless Steel Heater Shield"")","NSLOCTEXT("""", ""42FCD2EF448AFE2140D82AB1323EA97D"", ""A heater shield of beaten steel"")","NSLOCTEXT("""", ""311ABE7A4EF3AA3E1AC60B8D1A88AAAA"", ""<span style=\""italic\""> The Stygians had discarded their bows; helmeted heads bent to the blast, dark eyes glaring over the rims of their shields, they came on in an inexorable surge, striding over their fallen comrades.</>\nBlack Collossus\n\nUsable by both infantry and cavalry, the heater shield is known for its unique shape and large area of protection.\nAs a defensive material, there is very little than can match the quality of steel. The additional weight is worth the extra protection."")","Weapon","120.000000","3","3855","89201","0","/Game/UI/Textures/Icons/icon_heater_shield.icon_heater_shield","None","False","10011","16","11502","16","0","0","0","0","51627","1","0","0","51621","False","True"
51715,"NSLOCTEXT("""", ""2FCA9FE048A5710D565A9B86CB68BAB4"", ""Stone Pike"")","NSLOCTEXT("""", ""C37FAB5F47E49B89E3FBA7AD93166A04"", ""A dubiously crafted stone pike"")","NSLOCTEXT("""", ""593B6C164BAF88740452EDA4F50DB664"", ""<span style=\""italic\""> Well, the folk of the city can\'t help us just now. And they might not, if they could. The people of the Black Countries are generally hostile to strangers. Probably stick us full of spears--</>\nRed Nails\n\nWith superior reach the pike is a common weapon on the battlefields of Hyboria. The most effective use of the pike is from behind the lines of battle, thrusting into the gaps in a shield wall.\nThis pike is heavy on one end and difficult to aim. The scavenged materials used in its manufacture will deteriorate quickly, making this a thrust-and-bust weapon.\nThe thick haft and weighted end mean that the pike must be wielded in two hands."")","Weapon","60.000000","1","42","0","0","/Game/UI/Textures/Icons/icon_stone_pike.icon_stone_pike","None","False","10012","8","10001","30","0","0","0","0","51715","1","0","0","0","False","True"
51711,"NSLOCTEXT("""", ""6D9606D64C04AA701AD2EA9741E3F6D9"", ""Iron Pike"")","NSLOCTEXT("""", ""38CBFDEF416CC90B5FDCD692804A9D8D"", ""A broad-headed iron pike"")","NSLOCTEXT("""", ""AB1547C34D7AA4AD1125529B24D47D82"", ""<span style=\""italic\"">- Bracing their feet in the wallowing sea of blood whose crimson waves lapped about their ankles, the pikemen in the Pass mouth drove forward, crushing strongly against the milling ranks before them.</>\nBlack Colossus\n\nWith superior reach the pike is a common weapon on the battlefields of Hyboria. The most effective use of the pike is from behind the lines of battle, thrusting into the gaps in a shield wall.\nStygian hunters carry great broad-headed pikes to kill off the larger creatures that they encounter a commonly used but incredibly dangerous tactic is to goad the creature into charging while bracing the pike against the ground.\nThe thick haft and weighted end mean that the pike must be wielded in two hands."")","Weapon","30.000000","1","240","0","0","/Game/UI/Textures/Icons/icon_long_spear-1.icon_long_spear-1","None","False","10012","8","11501","30","0","0","0","0","51711","1","0","0","0","False","True"
51712,"NSLOCTEXT("""", ""CA0599B94A52F18D6D4D4AB387110768"", ""Steel Trident"")","NSLOCTEXT("""", ""D637DC904FC4B6C51369058F0CD0AE04"", ""A heavy, three pronged spear"")","NSLOCTEXT("""", ""ED13C1BF40340F5335FD4486B192D525"", ""<span style=\""italic\""> Spears! he muttered. What a blasted fool I am not to have thought of that before! That shows what a pretty woman does to a man\'s mind.</>\nRed Nails\n\nOriginally used for fishing along the Argossean coastline, the flamboyant gladiator Aros of Koth decided to adopt the trident as his signature weapon.\nThe extremely broad head of the weapon makes it top heavy and too thick to be used in a shield wall while the barbed prongs are prone to getting caught on armor and flesh. \nThe trident is best used against large creatures where stopping power is more important than precision. Aros of Koth discovered this the hard way, earning renown and fortune for taking down the Beast Lizard of Messantia, but then being killed in a later encounter with a swarm of Darfari Cannibals.\n"")","Weapon","120.000000","3","7269","89301","0","/Game/UI/Textures/Icons/icon_trident.icon_trident","None","False","10012","8","11502","30","14174","15","0","0","51721","1","0","0","0","False","True"
51801,"NSLOCTEXT("""", ""3DF21CC9405F91151349A09FBC76A1FD"", ""Stone Sword"")","NSLOCTEXT("""", ""75CB961B410A262C80C9018218397499"", ""A blunt, brittle sword"")","NSLOCTEXT("""", ""8C675AE1441B17F2BC6F8D93003F3FA0"", ""<span style=\""italic\""> In the old free days, all I needed was a sharp sword and a straight path to my enemies. </>\nThe Phoenix on the Sword\n\nThis sword, created by binding a pair of sharpened stones to a hardwood branch, is unwieldy and unbalanced.\nMore akin to a club than an actual bladed weapon, it will nevertheless be a capable tool for those trained in its use.\nIn the ice-locked lands north of Vanaheim and Asgard, adventurers tell of a tribe of man-apes who speak in the fashion of men and fashion rough weapons from stone and ice."")","Weapon","20.000000","1","72","0","0","/Game/UI/Textures/Icons/icon_primal_sword-1.icon_primal_sword-1","None","False","10012","5","10001","20","14174","10","0","0","51801","1","0","0","0","False","True"
51811,"NSLOCTEXT("""", ""C966B96A4E33AE3BB63AEE8DF60F42DE"", ""Iron Broadsword"")","NSLOCTEXT("""", ""1F359A424069145CE2123191C53D4225"", ""A serviceable broadsword of iron"")","NSLOCTEXT("""", ""5AB96B5240537BDE8F0B899C8B1B29A9"", ""<span style=\""italic\""> The subtle tongue, the sophist guile, they fail when the broadswords sing;</>\nThe Road of Kings\n\nA double bladed straight sword, the broadsword is popular among warriors and mercenaries from the Hyborian kingdoms. Equally suited to thrusting and slashing, a good broadsword can cut through mail shirts and cleave limbs and necks.\nIt is the hilt of a broadsword that represents its origin. It is easy to indentify the basket-hilted swords of Zingara and the heavy crosspiece hilts of the Hyperboreans.\nThis sword does not bear any markers of origin."")","Weapon","60.000000","2","160","89301","0","/Game/UI/Textures/Icons/icon_exile_broadsword.icon_exile_broadsword","None","False","10012","5","11501","20","0","0","0","0","51811","1","0","0","0","False","True"
51812,"NSLOCTEXT("""", ""7036D19B435653B8CF6C03B4EC16CC13"", ""Stygian Khopesh"")","NSLOCTEXT("""", ""1B48F32A4B6432B22949A7A75A2B0455"", ""A sickle-sword used by the Stygian nobility"")","NSLOCTEXT("""", ""6FD34FC44215D2F4CDF9BB8AA20DCAC7"", ""<span style=\""italic\""> It was prince Kutamun, naked but for a loin-cloth, his harness hacked away, his crested helmet dented, his limbs splashed with blood. With a terrible shout he hurled his broken hilt full into Conan\'s face, and leaping, seized the stallion\'s bridle.</>\nBlack Collossus\n\nThe favoured weapon of Stygian royalty, the khopesh is traditionally cast in bronze and hilted in pure ivory. With the development of stronger metals, the Stygian smiths began using iron and steel during their creation, and diluting out the bronze cast which made them pleasing to the nobility. \nInterestingly, this weapon has more in common with an axe than a sword and is best used for hacking and chopping rather than slicing and dicing."")","Weapon","120.000000","3","160","89301","0","/Game/UI/Textures/Icons/icon_khopesh-1.icon_khopesh-1","None","False","10012","5","11501","20","0","0","0","0","51812","1","0","0","0","False","True"
51813,"NSLOCTEXT("""", ""6FA760F34216C1EAA0B5B9BA537F3CE4"", ""Ancient Khopesh"")","NSLOCTEXT("""", ""0EFC18B7431F51742FAAC5A425FDA5EB"", ""An ancient khopesh marked in strange runes"")","NSLOCTEXT("""", ""4FC41EF64E8787FFFFED759D0A149CD2"", ""<span style=\""italic\""> You shall go down the dark road to Acheron, which is the road of silence and the night. The dark empire, unreborn, shall remain a legend and a black memory.</>\nThe Hour of the Dragon\n\nThis khopesh, made from an ancient design, seems to suck away the warmth and daylight. A relic of the past, the shape of it calls up shadow-haunted memories of ape-gods squatting on shattered altars.\nIt whispers ceaselessly to its bearer and slowly, inevitably, tears their sanity apart."")","Weapon","120.000000","3","4802","89301","0","/Game/UI/Textures/Icons/icon_ancient_iron_sword.icon_ancient_iron_sword","None","False","10012","5","11502","20","0","0","0","0","51813","1","0","0","0","False","True"
51814,"NSLOCTEXT("""", ""B2E850D949A9E78DFE5C0EB2A22E543D"", ""Exceptional Iron Broadsword"")","NSLOCTEXT("""", ""3EF5734E4E1EB60721FF3D9CC60B75C4"", ""An exceptional broadsword of iron"")","NSLOCTEXT("""", ""953BB7B14E4E8CC6B113C3B692A87D41"", ""<span style=\""italic\""> The subtle tongue, the sophist guile, they fail when the broadswords sing;</>\nThe Road of Kings\n\nA double bladed straight sword, the broadsword is popular among warriors and mercenaries from the Hyborian kingdoms. Equally suited to thrusting and slashing, a good broadsword can cut through mail shirts and cleave limbs and necks.\nIt is the hilt of a broadsword that represents its origin. It is easy to indentify the basket-hilted swords of Zingara and the heavy crosspiece hilts of the Hyperboreans.\nDue to the exceptional craftsmanship of this weapon, it will do more damage and take longer to break than other weapons of this type."")","Weapon","120.000000","4","4802","89301","0","/Game/UI/Textures/Icons/icon_exile_broadsword.icon_exile_broadsword","None","False","10012","5","11502","20","0","0","0","0","51814","1","0","0","51811","False","True"
51815,"NSLOCTEXT("""", ""83B3FF73407B46FA65835B86730EBB42"", ""Flawless Iron Broadsword"")","NSLOCTEXT("""", ""64CC7C3046BF54C681739E8F3C0DDA5D"", ""A flawless broadsword of iron"")","NSLOCTEXT("""", ""AA59DD914569BC0C653132B9DDA5C38E"", ""<span style=\""italic\""> The subtle tongue, the sophist guile, they fail when the broadswords sing;</>\nThe Road of Kings\n\nA double bladed straight sword, the broadsword is popular among warriors and mercenaries from the Hyborian kingdoms. Equally suited to thrusting and slashing, a good broadsword can cut through mail shirts and cleave limbs and necks.\nIt is the hilt of a broadsword that represents its origin. It is easy to indentify the basket-hilted swords of Zingara and the heavy crosspiece hilts of the Hyperboreans.\nThis weapon is truly flawless and will do a lot more damage and take longer to break than other weapons of this type."")","Weapon","120.000000","5","160","89301","0","/Game/UI/Textures/Icons/icon_exile_broadsword.icon_exile_broadsword","None","False","10012","5","11501","20","0","0","0","0","51815","1","0","0","51811","False","True"
